id,quote,review,Airline_name
rn619436023,AVOID IBERIA AT ALL COST - TERRIBLE CUSTOMER SERVICE AND THEY DON'T CARE ABOUT YOU!!!!,"
I have flown with Iberia a few times and each time it has been a nightmare. I will never fly with them again. The only reason I chose IBERIA was because they have many flights to South America and in winter flights from Madrid have less risk of snow in the winter.
First nightmare: I booked my flights to Havana...
",Iberia Air Lines Of Spain
rn619286501,Horrible customer service,"
After being assigned separate seats on our flight from Croatia to Zagreb(on our honeymoon), my husband and I wanted to insure we had seats together on our transatlantic flight the next day. We took a number and waited at the airport in Madrid. The girl we spoke to said I needed to go to a checkin desk. Well the person...
",Iberia Air Lines Of Spain
rn619247637,VERY COMFORTABLE FLIGHT,"
This happened to be the airline that was an option for my final destination, a partner of the One World Alliance. The flight was on time. Service was bilingual which I appreciated. Seats were comfortable. Food was good with a Spanish flair. Wine selection was great. Before landing I was told Which gate my connection was flying from which was...
",Iberia Air Lines Of Spain
rn619213401,Short haul ok - long haul not so much,"
Flew four legs with IB recently (as IB Oro member) - BCN-MAD-SCL-MAD-ZRH.
Booked premium eco, used their offer to upgrade to business for each leg for a reasonable price. However, that was as far as it got with the joy. Unless you hold a Spanish passport, it seems, they treat you as second class bc passengers. Regularly overseen when refilling...
",Iberia Air Lines Of Spain
rn619178653,Not what you would call a 'friendly' airline - or a good one!,"
Sometimes problems happen, but it's how you deal with it that counts. After boarding our flight on time, they then discovered a problem with the aircraft - after waiting an hour, we were then told that we would have to disembark and wait for a replacement aircraft. This took a further 2 hours. Finally once boarded onto the replacement aircraft,...
",Iberia Air Lines Of Spain
rn619141997,Transatlantic Review,"
Overall, Iberia was a decent transatlantic flight.
They aided in adjusting to the time change via a change in lighting in the cabin while also accommodating the meals to the new time. Iberia also had the pillows and blankets neatly waiting in each seat.
The crew continually brought coffee or tea around to the cabin, ensuring the opportunity for hydration...
",Iberia Air Lines Of Spain
rn619092583,Just fine for the money,"
I chose Iberia because I wanted a cheaper flight without compromising too much on extras. Flight was on time. Staff were friendly, polite, and helpful. Luggage made it on both legs of the journey. On the negative side, the food was mediocre and there was no in-flight entertainment. But this was what I expected, so I wasn't disappointed. The lay-overs...
",Iberia Air Lines Of Spain
rn619084987,Ugh,"
It was a bad flight, not necessary because of Iberia, but they didn’t do a great job handling the situation.
Around hour 5 of my 11.5 hour flight, a man passed out on the plane. It was all very dramatic. Unsurprisingly, we landed as soon as possible at O’Hare airport in Chicago. I missed a connection because of the delay,...
",Iberia Air Lines Of Spain
rn618949588,I cannot believe the treatment we received,"
I usually avoid writing bad reviews - for many reasons. In this day an age it is easy to punish people who have tried but came up short. But our experience on Iberia should be a warning to other fellow travelers who may consider their services.
We had a flight from JFK to Toulouse with the connection in Madrid. This...
",Iberia Air Lines Of Spain
rn618871476,Better than expected,"
The overall flight was good. Boarding in Boston was an unstructured free-for-all process. This could be much better if set up like the gates in Madrid with separate lines for each boarding group. Chose and paid extra for bulkhead seats to provide extra leg-room and avoid having a passenger in front of us from reclining into our space. Worth it...
",Iberia Air Lines Of Spain
rn618744194,Terrible experience,"
Awful company, i would never flight with them again. I had a very upsetting experience, In-flight entertainment (WiFi, TV, movies) was broken and hanging out, flight attendees tried to fix it by taping around but it didn't work. I had just get on a 12 hours flight to Brazil on my own. Once they couldn't fix the in flight entertainment...
",Iberia Air Lines Of Spain
rn618621432,Pleasantly Surprised,"
There were 2 legs to our trip, JFK-Madrid I’m Premium Economy; Madrid - Milan in Economy. Really enjoyed Iberia’s Premium Economy Service but next segment to Milan in Economy was less comfortable. Most tedious part was unable to check-in online for return flight. Had to o go to airport day prior, no service until next departing flight so waited 3...
",Iberia Air Lines Of Spain
rn618576740,Contact Center - Giving wrong information,"
We booked a flight to San Josè CR. We changed our mind and wanted to stay a few days more in Madrid on the way back to visit the city. I have called Iberia to know if cancelling the last leg would be free. They confirmed, and I recorded the call, that it was absolutely free to cancel the last...
",Iberia Air Lines Of Spain
rn618354318,Relax on board,"
Very nice flight with no delays, wifi available on board to access to Iberia web with movies, news, etc.
",Iberia Air Lines Of Spain
rn618323725,Great airline,"
Hey this airline had wonderful service! Their seats were very comfortable & reclined to a great position , especially for an overnight flight. Food was ok, but flight crew was great.
",Iberia Air Lines Of Spain
rn618305000,the worse service i ever recieved in my life,"
really really terrible experience with the costumer service in Panama. and i tried at least 4 different representatives in different days.. believe me - choose other company. save yourself the misery. and thats the truth..
",Iberia Air Lines Of Spain
rn618289278,Perfecto!!,"
Service was excellent!!!..got bumped up to business class and it was a joy!!..great food choices and attendants were attentive and nice.
",Iberia Air Lines Of Spain
rn618267136,Harrowing Iberia experience in Business class,"
On September 18th Iberia flight IB 6856 left Buenos Aires more than 4 hours late, make me miss my connection to Marseille France, where I arrived 7 hours late. The check-in and boarding at Buenos Aires was disorganized, understaffed and complete chaos. All the passengers got was a brief announcement apologizing for the long delay. The aircraft, an Airbus 340-600,...
",Iberia Air Lines Of Spain
rn618259782,Luggage with variable geometry,"
On the flight to go, no problem with the cabin luggage. The same luggage on the way back was impossible to take it in the cabin. So we have to pay extra charges for the hold.... Arrived home we just could notice that our luggage was 'visited' : a stolen camera.... and no one cares! Calling airport, calling policement, calling...
",Iberia Air Lines Of Spain
rn618230933,Total scam!,"
On September 16th I flew in Iberia Airlines from Madrid to Mykonos on the flight that leaves at 12 midnight. I had purchased business class seats for myself and my husband and paid more than double the amount that economy seats cost thinking that the business class seats would have more leg room, would recline more than economy seats and...
",Iberia Air Lines Of Spain
rn618172827,"Nothing special, good enough","
No problem with schedules or lugage, the food was an average airplane meal, the legroom is ok... not much to say, I'd recommend it. The only bad servide was to check in in Buenos Aires took forever, only one line even if you had checked-in online... in Madrid was excellent though.
",Iberia Air Lines Of Spain
rn618059761,Overbooked flight nasty service,"
Having booked the flight 11 month ago and boarding passes issued, my partner was bumped to coach without explanation. Were told to contact airline for refund. Called airline for refund was told to go to the internet to file a claim. Going to internet there is no place to file a claim or complaint.
It surel feels like discrimination.
",Iberia Air Lines Of Spain
rn618047946,Pleasent surprise,"
Excellent airline. Friendly flight attendants, acceptable food, good leg room and the flight was not full. I was able to use 4 joining seats as a couch in order to sleep for most of the 11 hour flight. All in all a very pleasant flight.
",Iberia Air Lines Of Spain
rn618028038,worst airline ever. better walk if you have to,"
Worst airline ever. avoid at all costs. They lost my luggage (reference MUCIB23449). No call or message from them 24 hours after landing. Calling them is a nightmare with the worst IVR. Still no resolution. No wonder noone flies Iberia. Customer service is useless too. they have no information and have a rude attitude.
",Iberia Air Lines Of Spain
rn618002126,Terrible customer service - flight delays,"
Our flight was delayed 45 minutes and we missed our connection to Lisbon in Madrid. We could have gotten in a later flight to Lisbon if the airline would have provided reasonable service. There were only 2 people helping a long line of customers that needed to reschedule for the same reason. We ended up spending part of the night...
",Iberia Air Lines Of Spain
rn617995560,The most uncomfortable seats I have experienced,"
The seat pitch. Was the smallest I have experienced. I have very long legs and sometimes pay for extra legroom but object to the rising cost of this. The seats we had were so cramped I was unable to sit with my legs in front of me. Fortunately the next seat was unoccupied so I could sit sideways but I...
",Iberia Air Lines Of Spain
rn617948057,Uneventful flight,"
We flew Santiago to Milan and back. The plane was an Airbus 340
We like this equipment because of the layout and room between sits. Iberia is known for its punctuality and in fact all flights were on time or ahead of schedule
The crew provided great and kind service. The food was good (and the wine or beer free...
",Iberia Air Lines Of Spain
rn617940734,Direct to Madrid,"
Our flight from Chicago to Madrid on 6274 was better in terms of service and food then our return flight on 6275. This is the only direct flight from Chicago to Madrid. It makes more sense to go non-stop.
The cabin and bathrooms on flight 6275 were not as clean as they should be. I feel that cleanliness is a...
",Iberia Air Lines Of Spain
rn617940239,Poor Customer Service and Delays,"
We checked in our baggage to Vigo and back to Frankfurt.
We received it one day later for both trips.
In the end we did not even geht back our total costs because of those delays.
Never IBERIA again.
",Iberia Air Lines Of Spain
rn617863852,Most professional,"
The checking staff are most accommodating. Check in was very fast. The onboard experience was very good. The food was poor. The flight was excellent and the crew very informative.
",Iberia Air Lines Of Spain
rn617857113,Very similar to Jetstar in Australia,"
Flight was on time, smooth flight and they didn't loose my luggage. Staff were very pleasant so couldn't ask for anything further as it was only a 2 hours flight.
",Iberia Air Lines Of Spain
rn617844706,Flight on schedule,"
To my satisfaction the plane took off on time and landed as per schedule. Only thing is that though this is a more than two hours flight we needed to buy food on board and the choice of food was quite poor. And we waited quite a while before our luggage’s arrived.
",Iberia Air Lines Of Spain
rn617833593,Not what we were expecting....,"
Travelled to JHB in August via Madrid. We heard from some friends that we needed our kids birth certificate and extra documentation to travel to SA. Phoned the airline prior to our flight to enquire. They didn't have a clue, and just advised on passports. But we actually needed birth certificates etc. We had been booked on a 7pm flight...
",Iberia Air Lines Of Spain
rn617828908,Good experience ,"
Pretty decent for a budget airline. Boarding was efficient and quick. Our hand luggage waa put into the hold free of charge as the flight was full and so there wasn't enough room for all the cases. Decent leg room and comfortable seats. Friendly staff and plane was very clean
",Iberia Air Lines Of Spain
rn617808620,Delays-missed connecting flight-no customer service!,"
The flight from London to Madrid was delayed because of a technical problem. I missed my connecting flight from Madrid to Santiago and was rebooked on the next available flight the next day. I knew I was entitled to claim 600 euros, it has been a very long battle with Iberia and their non-existant customer service. They try everything to...
",Iberia Air Lines Of Spain
rn617788570,Not bad,"
The flight from Boston to Madrid was on time and about as good as cheap seats can be. The flight crew was good. Meal I was served, vegetarian, was edible. Movies were available. Use restrooms before flight is over, disgusting towards end of flight....some people are pigs. The flight from Madrid to Malaga was 1 hour connection, don't bother booking...
",Iberia Air Lines Of Spain
rn617752038,Happy to fly by Iberia,"
Nice crew, nice food. I noticed the toillets need to be cleaned in the middle of the flyght. It was very disturbed to see and use them.
",Iberia Air Lines Of Spain
rn617742054,Eh!,"
This was our first flight with Iberia. We were not impressed. The flight crew were pleasant. However, it was a 'bare-bones' flight. No complimentary beverages or snacks. If you wanted anything, you had to pay for it.Then there was the duty free sales pitch ... sell, sell, sell. Unfortunately, we were also seated amongst 4 children. We could excuse the...
",Iberia Air Lines Of Spain
rn617729007,Great airline for a last minute change due to BA flight problem,"
We were suppose to flight BA from Rome to Dallas to LAX but BA had to cancel our original flight and ended up booking us on Iberia Airlines from Rome to Madrid then onto LAX. Both flights were excellent! We had never flown this airline and were happily surprised given the hectic flying schedule being changed three times with BA...
",Iberia Air Lines Of Spain
rn617727720,Iberia Airlines,"
This flight was non-stop from Madrid to Los Angeles. There was nothing else good about the flight. The seats were narrow, the flight was packed full. The food was nothing special.
",Iberia Air Lines Of Spain
rn617712008,Iberia Cancelled Flight 2hrs Before Departure-So Far Zero Compensation,"
We had an evening flight booked to Rome from Paris along with a hotel for that night near the airport in Rome: Our cruise was leaving from Citivechia the next morning. Iberia cancelled the flight with almost no warning. We had to scramble to find another available flight on Air France which still didn't leave until the next morning. Air...
",Iberia Air Lines Of Spain
rn617699794,Very good flights from Tel Aviv to Madrid ,"
We flew from Tel Aviv to Madrid and back at the beginning of September 2018. Easy check in and quick boarding both ends. The on board service was very friendly and efficient. In-flight entertainment was great, lots of films, both new and old, TV shows, music and games to choose from on good quality individual screens. We would definitely fly...
",Iberia Air Lines Of Spain
rn617690651,Complicated when you have o make a connection with Malaga to Madrid.,"
Although I choose a flight 3 hours in advance from Malaga to Madrid to connect departure to Miami, I almost lost the flight because the flight that departed to Madrid took an hour and a half to leave.
",Iberia Air Lines Of Spain
rn617669567,Good Airline - needs to work on seat assignments,"
Iberia is a good airline with budget available pricing. The interior of the aircraft was much cleaner and well maintained than I expected. I flew them to/from JFK and Split, Croatia recently and the customer service was decent. My flight to Croatia the staff were very friendly and helpful, but on my way back there were at least 2 of...
",Iberia Air Lines Of Spain
rn617657623,Beware Iberia,"
The plane was completely booked, very crowded. We were told there was 1 broken seat, then 4 so total confusion. Attendants seemed bothered with full plane, one even threw food tray onto the cart in full view of customers. They all seemed put out. Food items were disgusting and for people like myself, sitting way in back, we had no...
",Iberia Air Lines Of Spain
rn617654408,Excellent service from stewards and comfort of seats.,"
The trip was almost 8 hours long, but the service provided by the stewards made it comfortable. Although I am unable to sleep during flights I was able to rest and relax while it lasted. Once in Madrid we were allowed in the business lounge to await the connecting flight to Amsterdam. The comfort provided by flying in business class...
",Iberia Air Lines Of Spain
rn617653740,If you like a lot of talking and laid back atmosphere this is the airline for you!,"
I flew Iberia recently from Spain. I have only flown it once before and I had an extremely similar experience, so this is why I thought I'd submit a review. During both of my flights there was a lot of people talking. Not that you can't talk on a plane, but it was louder than other flights so much so...
",Iberia Air Lines Of Spain
rn617651445,Arrived at airport ( Madrid ) to find flight cancelled and I had been booked on a later flight.,"
I arrived at the airport to find my flight had been cancelled after successful check in and whilst waiting for a gate number. I was booked onto a flight 1 hour 3o minutes later with no explanation given and no food voucher. Flight was booked through BA and to date no response has been received to a compensation claim through...
",Iberia Air Lines Of Spain
rn617626100,"Business Class Good, not perfect","
Business Class on Iberia is definitely a leap up from economy, and well worth the price. On a trans-Atlantic flight, every comfort becomes that much more valuable. Blanket and pillow, roominess, ability to fully recline, comfort pouch (lip balm, yes!), free noise canceling headphones... the list goes on. Not to mention the food and wine. If I can afford it,...
",Iberia Air Lines Of Spain
rn617618069,Best assistance service from an airline,"
Iberia is the standard by which all to be judged! They understand what assistance means to a passenger. They pickup from the opposite door that regular passengers exit and take you to dispatch to location from there they process you immediately and in a timely manner take you via same special assistance truck to the airplane bypassing all pedestrian traffic...
",Iberia Air Lines Of Spain
rn617612886,smooth check in and very good on-board service.,"
Smooth checkin & bag drop at the departure airport. Complimentary lounge was nice with a good range of hot & cold food & drinks.
At gate I walked straight onto the plane. At Madrid all went smoothly until I found out the Iberia lounge was closed, but they gave me a complimentary food voucher. Second leg of journey meal was...
",Iberia Air Lines Of Spain
rn617609797,Good Service and Puntuality,"
The Service was very good, nice and friendly staff, the flight was well planed and the airplane was comfortable, one of the bathrooms was broken, but an over all very good experience
",Iberia Air Lines Of Spain
rn617604937,I've been traveling with iberia for the past 32 years and never had any problems with this company,"
I have been traveling with Iberia airlines for the past 32 years and have never had problems with the company, normally they almost always arrive in time and take off as well... I mean yes it is possible to have a flux day and everything just seems bad because of weather causes, delays from other airlines which put iberia out...
",Iberia Air Lines Of Spain
rn617597045,Great Airline,"
I’m my experience the flights have always left on schedule and arrived on time. Great in-flight movies, attentive flight attendants and comfortable, spacious seats. An all around great airline.
",Iberia Air Lines Of Spain
rn617596225,Comfortable flight from South Africa to Spain and back,"
The pilot did a good job, the crew members were friendly and helpful. Unfortunately we booked the seats next to one of the emergency exits, which provided ample leg space and easy access to our seats, as well as to stretch our legs. Just one problem - it was next to the kitchen, and the crew members were busy there...
",Iberia Air Lines Of Spain
rn617572128,Flew via Madrid. Enjoyed good service all the way,"
I flew with them several times in the past year but we having 4 flights with Iberia in 8 days allows one's reviewing it. Going from Tel Aviv to Madrid was pleasant and relatively for my height (1.74 cm) it was suprisingly comfy.
However going both ways Tangire Madrid was a bit of a nightmare...smelly and crowded especially going to...
",Iberia Air Lines Of Spain
rn617561578,Bright logo,"
Overall Inlike this airline but was much more impressed with their punctuality in the past: I was able to select a low sodium dinner due to my upgrading my ticket to include baggage in the hold.
I am barely 5 foot tall and found the limitation of movement on this flight to be uncomfortable.
",Iberia Air Lines Of Spain
rn617558239,"Pleasant flight, but strange interactions with flilght crew","
This was a round trip between Madrid and Lima in Business class. The seating was comfortable and made up into acceptable beds,. The plane was very clean and there were no maintenance issues that I could see. But, on both flights the cabin crew was less than welcoming and made no effort to interact positively with the passengers. Even though...
",Iberia Air Lines Of Spain
rn617554883,Great! Arrival on time or early!,"
People workin for the airline is super kind, on air also in the airports
Going to Geneve the lounge is closed for remodelation
They gave a Bar palce instead.( not bad but no lounge either)
In Madrid the lounge is great
Very good !!
",Iberia Air Lines Of Spain
rn617544063,Short flight,"
The flight arrived in Madrid ahead of schedule. It was quiet and uneventful. I had small carryon luggage for a short stay in Madrid.
",Iberia Air Lines Of Spain
rn617542786,Where did you find that food?,"
Everything was fine except the food...horrible dinner, snack and breakfast. At least it was consistent!
Glad to be on the ground.
",Iberia Air Lines Of Spain
rn617538965,Flight to Granada from Madrid,"
Going through security at Madrid wasn't too painful since we were at Terminal 4, which was for Iberia and especially since it was a domestic. We did have to wait a while to board but we had to wait in the stairway going down to the tarmac. Flight overall was good and attendants were very pleasant.
",Iberia Air Lines Of Spain
rn617534025,High price low quality,"
Very poor service for very high price. We couldn't change our seat reservation during check in, no meal no drink on board, they left our luggage in Madrid then didn't find the registration number in their system. Very unconvenient seats. This is not more than a low budget Airlines.
",Iberia Air Lines Of Spain
rn617530374,A lot of bang for the buck,"
I have used Iberia several times from Stockholm to Johannesburg (with flight change in Madrid). I haven't had ANY delays ever! Very impressive on the 10-hour flight from Madrid to Johannesburg.
My only complain is that the flight from Stockholm to Madrid has had bad air in the cabin a few times.
Apart from that, I'm vey impressed.
",Iberia Air Lines Of Spain
rn617528192,Nice trip,"
Nice trip from Rome to Madrid. Selected sets were too back. Gently requested to the desk to stay more in front. It was agreed by the personnel. Thanks Iberia to accept my request
",Iberia Air Lines Of Spain
rn617527127,EXTREMELY POOR,"
Extremely poor. Packed with people, not enough space to put our things on the cupboards. More than half of an hour delay. Nothing free, not even a sandwich and a juice. Crew unfriendly, that was only talking to each other, inattentive, that was only talking to each other, showing bored and tired. The worse of all: about a 30% of...
",Iberia Air Lines Of Spain
rn617521128,Not worthy it,"
The airline in general not good, full stop. But when you pay a lot of money to fly business you expect to get a better service, and a better spirit from the crew. The problem in this airline is that most flight attendants have been working since long time ago and they can do whatever they want without consequences. The...
",Iberia Air Lines Of Spain
rn617517333,Bilbao again!,"
A surprisingly good flig-for which past experiences had not prepared me!We flew with the Iberia subsidiary,Air Nostrum. The plane was small,so our hand luggage had to go in the hold,but was returned,swiftly and efficiently,in Bilbao. The flight was on time and the service excellent.
",Iberia Air Lines Of Spain
rn617514031,flight from cuba to madrid,"
extremly impolite and rude staff members. food was terrible and made me ill. tried to report it to customer services and it was so hard that i eventually stopped trying. always have to respond via there online form which then takes 28 days to respond.. they ask a question.. and when you answer the process starts all over again.
terrible...
",Iberia Air Lines Of Spain
rn617513867,Luggage disaster,"
My suitcase was left in London on the way out and had to be sent to Malaga two days later. Wed had to pick it up from the airport. On the way back the whole family's suitcases(4) were left behind in Madrid. Lots of others were in the same boat. Dreadful.
",Iberia Air Lines Of Spain
rn617510061,"On time, smooth flight, few creature comforts","
Our seats had very tight space, wouldn’t recline, little leg room, narrow seats, awful food, but nice attendants, smooth, punctual flight. I was not given the chance to choose our seats until 20 hours before take-off. We had the last seats and the stewards bumped my arm every time they walked by from the kitchen, thus waking me up repeatedly....
",Iberia Air Lines Of Spain
rn617509624,Professional and kind people.,"
Pleasant jouney travekking with people who know their trade. Friendly crew and arrival before schedule.
",Iberia Air Lines Of Spain
rn617506461,Think twice before making a reservation!,"
Not only is the service appalling on-board, be utmost beware of paying for a pre-selected seat when making a reservation online. Your seat is not guaranteed and your receipt has no value either. At check-in I was told that there was an amount outstanding on my reservation, regardless of my online check-in boarding pass and my confirmation of payment. Had...
",Iberia Air Lines Of Spain
rn617506209,Don’t Fly Iberia,"
This was the worst flight I have experienced in many years. There were three of us travelling; myself, my husband, and my daughter. First we were put on standby even though we booked our flights months in advance, ordered special meals and reconfirmed the day before! Then they said they found seats for us but separate from each other. My...
",Iberia Air Lines Of Spain
rn617501678,Excellent airline,"
I had a flt from nyc -JFK airport to Vigo, Spain with a stop in Madrid. Unfortunately I missed my connecting flight in Madrid because I was literally the last seat on the plane. The airport in Madrid is huge so word of advice if you have a connecting flight allow 2 hrs to make sure you make it to...
",Iberia Air Lines Of Spain
rn617497842,Room for improvement ,"
I really like Iberia since I’ve been traveling with them for years but last time they cancelled my moms flight in October 2017 a day before and still waiting fir the reimbursement!
Please is there a possibility that I’m gonna have it back? Thanks
",Iberia Air Lines Of Spain
rn617497167,Excellent Coach,"
Impeccably clean, Comfortable, well equipped seats with free entertainment, blankets, pillows and food that was served efficiently and with a smile. Not only that it was tasty and nutritious! The attendants were professional and friendly, helpful and attentive and always respectful!
",Iberia Air Lines Of Spain
rn617491594,Iberia great ride,"
My flight from Madrid to Naples was painless. Unlimited movies and programs to watch. Love the red box snacks. Lots of room.
",Iberia Air Lines Of Spain
rn617489219,Worst customer service ever,"
They changed my flight so I called to see why, but the woman on the phone was the most annoying person, she was constantly putting me on hold until I said, don't do it again, after this she was pretending she was doing something and her only answer was ""the system is slow"" and she kept saying, ""sir are you...
",Iberia Air Lines Of Spain
rn617487844,OK if you speak Spanish,"
Noticed a minor error on the booking and attempted to correct it online. On each of the six times I attempted this, I got a message that the change had been accepted. On review the itinerary online each time, no correction had been made. Attempts to contact an English speaker on four different Iberia phone number were unsuccessful. In desperation,...
",Iberia Air Lines Of Spain
rn617487656,Horrible from beginning to end.,"
The staff were rude from the very start to the finish. The food was mediocre. The seats unbearably uncomfortable. Hardly any English spoken,
",Iberia Air Lines Of Spain
rn617486073,Good Flight but bad Services ,"
I was having a connection flight in Madrid. When I arrived to Boston Airport, I figured out that I lost my luggage -Iberia left it in Madrid. However I got it after two days from my arrival day. However, the flights leaves on time.
",Iberia Air Lines Of Spain
rn617483505,Just getting worse,"
I have been traveling to Spain now for over 40 years. Most of my travel there, I try to take a direct flight which basically limits me to Iberia (American airlines uses Iberia to travel to Madrid). I use to love Iberia... the food was excellent, the wine was great, the bread was fresh and always had second servings. As...
",Iberia Air Lines Of Spain
rn617478867,Iberia,"
The problem is that you have to be lucky, because if you are making line, waiting at a front desk, they can just close, say nothing, and live you there waiting. Then you have to find another place to check your baggage. Then you have to take a train, because the international departure is very far, you take the train,...
",Iberia Air Lines Of Spain
rn617476431,Trans atlantic flight,"
I don't have anything to compare Iberia to since this was our first transatlantic flight. However, we could not have been more pleased with this flight. The service was excellent, the flight was on time, the seats were comfortable, and the food was decent (for airline food). Luggage also arrived in tact with no obvious signs of mistreatment. The price...
",Iberia Air Lines Of Spain
rn617467737,Clerical error not on passenger list,"
Going from Valencia to Madrid and then Boston Had paperwork to show flights booked and paid but for some reason we weren’t on the passenger list. We were told to “call the airline” at the check out desk. We had to find a service desk and were given a number to call for help. We called and got some feedback...
",Iberia Air Lines Of Spain
rn617464330,Horrible. I have many flights behind me but this was terrible I thought I was going to have a panic attack. So cramped a,"
Horribly cramped with no flight service at all. Seriously 4 hour flight, and I can buy a can of soda.
",Iberia Air Lines Of Spain
rn617463232,Baggage delayed,"
The flight was good enough, food was fairly disappointing but in flight entertainment was good and the staff were generally happy and helpful. Unfortunately our baggage was delayed and the staff at the airport didn't handle it very well. They didn't update the baggage description or address for delivery on the file so we had to do this again by...
",Iberia Air Lines Of Spain
rn617462404,Worse than a low cost,"
More than 1 15’ delay. Hostess speaking only in Spanish and in a very basic English.
Very few info about the delay.
I’ve been obliged to take this company 3 times in the last 4 months and twice on 3 I had problems.
Previous time my flight was cancelled on Friday and the company tried to move my ticket to...
",Iberia Air Lines Of Spain
rn617459098,business class upgrade falsity,"
upgraded to business class under the premise that baggage was ""free"" with business class....NOT the truth; still had to pay for bags.
",Iberia Air Lines Of Spain
rn617458395,Brand new plane!,"
I flew in economy plus (seat 12A), and it was a good choice, good legroom, nice seats. A good size screen that actually works and it has a good resolution (very happy with that); movies selection wasn't that good, very few choices. Good food, and they offered drinks all the time.
Very nice clean bathrooms.
",Iberia Air Lines Of Spain
rn617456001,Flight to Spain,"
We loved the business class seats and flight in general. All flights departed and arrived on time The flight attendants were pleasant but all Spanish speaking with some English As we were on a Spanish airline and heading to Spain ,couldn’t complain about that!! We had a connection in Madrid and found that required a lot of walking so make...
",Iberia Air Lines Of Spain
rn617454527,"Very good service, long wait in Madrid","
Flight was very punctual, but waiting time in Madrid was too long. Please Iberia VIP lounge closed due to remodeling works, made waiting too heavy.
Madrid Airport however has good options
",Iberia Air Lines Of Spain
rn617453915,First and Last,"
Flying in the States, you become accustomed to a certain type of order, and way of doing things. It started with us trying to pick our seats online, and we could not. Once we got to the airport, the line at the counter was ridiculous, so we assumed that we would be able to change our seats with the gate...
",Iberia Air Lines Of Spain
rn617451035,Bad check in service good onboard,"
I arrived 2 hours before departure time and there was no one at the check in counter until 1 hour 15 min and I had to run plus did not get the connection boarding pass he forgot so I could not do the tax free
",Iberia Air Lines Of Spain
rn617447593,A real pleasure,"
On this occasion the aircraft was an A340 600 usually used for long haul, very comfortable seat with lots of space, tasty meal in stark contrast to ot outbound BA club cabin!
",Iberia Air Lines Of Spain
rn617423081,San Francisco to Madrid -- nonstop!,"
Iberia began flying direct from San Francisco International to Madrid, Spain, last April. We flew in early May and it was a relief not having an intermediate stop. We flew Business Class, which was comfortable and offered good food and entertainment. On the way home from Madrid, however, the airport was a nightmare. The passport clearance lines weren't even lines...
",Iberia Air Lines Of Spain
rn617362202,nice flight,"
wemt to rome gor 1 week departong nyc. the airliner crew was awesome and corteous and artentive. same ugly airline food but the service was impeccable. baths were clean. a very smpoth glight landed in Madrid. hasta la vista.5 stars.
",Iberia Air Lines Of Spain
rn617044582,Flight as a dream,"
It was a great experience. The internal design is excellent with maximum privacy. Your space is functional and comode. The bed too. I slept for 7 hours. The staff was friendly and helpful.
",Iberia Air Lines Of Spain
rn617008900,unpleasant flight,"
this airline was terrible. we payed extra to fly business class. when we got to the airport there was no business class check in at the time we were departing. then when boarding they divide the boarding into zones 1 and 2, not economy and business. i don't mean to sound snobbish but if your paying extra money for extra...
",Iberia Air Lines Of Spain
rn616980669,Check in luggage no longer allowed!!,"
Got a BIG SURPRISE when printing our boarding passes for tomorrow's flight that the
1 regular checked bad that used to be free ever since I've been using Iberia is NO LONGER FREE. I had to pay $55 per bag each way for a total of $110. Oh but they were happy to tell that I saved $110 over purchasing...
",Iberia Air Lines Of Spain
rn616893340,TERRIBLE TREATMENT!,"
As I sit here on the Iberia Airlines flight from Zagreb Croatia to JFK, NYC, after a fantastic, peaceful holiday with my four siblings, I am compelled to get this story off my chest.
In a few days, it will be the one year anniversary of our dads passing. The five of us decided to go on a vacation to...
",Iberia Air Lines Of Spain
rn616762050,Where is my luggage?,"
I flew with my daughter from San Francisco to Madrid. She is going to school in Sevilla. The flight over was HORRIBLE! We knew that the flight would be crowded but we were not prepared for the events of the flight. The woman behind my daughter would not let her recline her seat and, even after repeated request to her...
",Iberia Air Lines Of Spain
rn616699468,WHEN will my suitcase be delivered to me?,"
My suitcase was not loaded onto flight I travelled on Wednesday morning. It was reported immediately to Groundforce at Valencia who advised not to phone till following day.
Thursday no luck on morning call but later advised it would arrive Valencia late afternoon and be delivered next day.
On Friday late in day received an SMS to say it would...
",Iberia Air Lines Of Spain
rn616667445,Flight on time,"
We traveled from Vienna to Madrid and then continued on to Arrecife, Lanzarote. I travel often with German airlines and this airline surprised me with how on time they were (even faster than expected). The only disadvantage was that we did not receive any food or drink on the flight. We would have to pay for it, which was not...
",Iberia Air Lines Of Spain
rn616621321,Dated business class,"
This is only a short flight so I know business class is not necessarily required, but I thought it important for those who wish to upgrade, for this flight it is not worth the costs. All you get is a vacant seat in the middle.
",Iberia Air Lines Of Spain
rn616506010,Worse Company Ever,"
So Funny, You think that Buying an expensive ticket with this company will help you to re-schedule as they mentioned on the web. but when you have the emergency to do it, they finished asking double of the price that already they fixed for you. which doesn't make sense, because obviously, you are paying to avoid this type of issues....
",Iberia Air Lines Of Spain
rn616411360,What a mess,"
I purchased, eight months in advance, three tickets on Expedia from Medellin to Madrid. Expedia showed two checked bags each included and let us select our seats. The flight times have changed three times so far. I noticed on the Iberia website our bags are no longer included, and we are lost our seats. Expedia tells me the bags should...
",Iberia Air Lines Of Spain
