"id","quote","review","Airline_name"
"rn587002449","smooth flight","
relaxing flight...plane clean...airhostes were nice and friendly.
arriven on time. on food was ok..seats were comfortable..
","Air Europa"
"rn586987663","Excellant flight and crew","
First time flown with air europa , booked holiday with tui but the return flight was with Air Europa. Overall the standard seats were comfy the cabin storage above was so roomy whoever designed the plane utilised the storaged space well. The snacks on board were reasonably priced , the crew courteous . Overall impressed i would definately think of...
","Air Europa"
"rn586511272","Old plane, but GREAT-FANTASTIC service Crew !","
Air Europa
From Madrid to Santo Domingo
Flight Air Europa, UX 89
on Monday, Mayo 28
Old plane, but GREAT-FANTASTIC service Crew !
After a month traveling on a long time planned and cherished Gastrotour all cuasi-all-over Spain...we were back to Santo Domingo
After waiving all our direct flight options, round trip, from SDQ to Madrid, connecting to Barcelona, we...
","Air Europa"
"rn586409193","First time on air Europa","
First time on Air Europa and they were excellent. They usually fly from Madrid to all South American destinations but TUI booked them to take us back from Malaga as i think TUI had overbooked on their own flights. The flight was on time arriving though late leaving Malaga. Staff were friendly and helpful and spoke English though were obviously...
","Air Europa"
"rn585833854","WORST THAN WORST","
DO NOT FLY THIS LINE!!!! Absolutely terrible service. RUDE to the maximum potential. Uncomfortable seats. DISORGANIZED! The company cancels the flight and offers no help to reprogram your flight. I WOULD RATHER SWIM TO SPAIN NEXT TIME!!!!
","Air Europa"
"rn585463990","Do not fly this airline","
This airline may seem like they have good prices , but it’s definitely a scam. I paid more to check in my bags than the actual flight cost. They charged me $350 to check in two bags. I absolutely could not believe it. I have never seen anything like this in my life. I might as well have gotten a...
","Air Europa"
"rn585233054","Have in mind it's a cheap airline","
I can understand bad reviews. Yes, the leg space is very limited (consider this if you're tall or big), seats are not super comfortable, their terminal in Madrid for European flights is further away from the main one. But you don't expect this from Ryanair either. The service, food and cleanness of the plane were good at least during our...
","Air Europa"
"rn584511923","Extreme cerosin smell and 30°C during the flight","
Oldest aircraft in the world, no service at all and absolute rude prices for that! Hopefully more people will consider this while booking, since the plane was almost empty on a weekend flight to Spain!
","Air Europa"
"rn584370205","Not so great and a very old Airplane","
Air Europa
From Madrid to Barcelona
Air Europa, UX 2006
on Tuesday, May 1
Not so Great and very old airplane
We were flying from Santo Domingo Barcelona with sop in Barajas airport in Madrid. After our nice flight Air Europa, UX 088 from SDQ to Barajas on Monday, April 30, we got the Air Europa, UX 2006 flight...off to...
","Air Europa"
"rn584342997","Servicio muy malo ....","
The oldes planes I ever saw in my life ... and I really fly a lot!
Bad service - food minimalistic .... plane dirty ... staff not really friendly, I guess they were tired ....
So never ever I would book with this airline ""air europa"" !!
","Air Europa"
"rn584196408","Great plane...great Flight Spaniard style!","
Air Europa
From Santo Domingo to Madrid
Flight Air Europa, UX 88
on Monday, April 30
Great plane...great Flight Spaniard style!
We were flying from Santo Domingo to Madrid, in Air Europa, UX 088
on Monday, April 30, 2018...let's find details of our flight and our trip:
We were planning a long time due trip to Spain...Gastrotour Style, our STYLE!...
","Air Europa"
"rn583973087","UNCOMFORTABLE -WOULD NOT FLY WITH THEM AGAIN","
The worst airline I have flown with! I am a regular flyer for many years, Uncomfortable seats, little leg room. Entertainment screens that didn't work and rude flight attendants. Food terrible and very limited drinks.
I could go on but will not waste my time!
","Air Europa"
"rn583792758","cheap and fas","
Cheap and fast. Nothing less nothing more. Not much space inside of the plane. But I couldn't complain. Conditions worth the price.
","Air Europa"
"rn583682188","FLight attendants should get their attitudes checked","
I admit, Air Europa was the cheapest airline to Madrid but i've taken budget airlines before and Air Europa had the most impolite flight attendants. A flight attendant asked my cousin, who was on the flight with me and my husband, if his phone was switched to airplane mode. He did not believe my cousin and asked my cousin to...
","Air Europa"
"rn583593948","Expensive for such a cheap flight ","
For a moment I thought I was back in the nineties.. but I feel my long beard and knew I wasn't 10 years old anymore...
People were getting comfortable before taking-off of our A330 flight. My neighbour, seat 22H, lost her headrest, we had to call a member of the crew to put it back. But the fly attendant couldn't...
","Air Europa"
"rn583319329","cheap actitude","
charging 65 eur for luggage and 40 eur for the ticket
cheating the client
go with someone else
the problem was not theirs
their web page didn't work but the client was to blame
go with someone else
about the whole thing
it is like Ryan air
the client is the last thing to be important
","Air Europa"
"rn583104870","Nice flight","
For an 11 hour flight the cabin crew really make the difference. They were friendly, helpful and considerate would recommend airline purely for the staff on the ground and in the sky. Toilets were clean throughout flight and the food on board was very reasonsble. Good choice of on board entertainment too. Would fly with again.
","Air Europa"
"rn583025761","lousisest airline everB","
a couple of months after booking our flight changed whereby we no longer had stopover in Madrid. After a Phone call we were told our flight was cancelled had to fly bxl-mad-grancanaria-lanzarote, but ok, what can you do...didn't trust the airline anymore, so a couple of weeks ago i decided to chack the status of my flight...on their website i...
","Air Europa"
"rn583020075","Worst airline I have seen","
I understand any airline is not luxury anymore (especially in cattle class... i mean economy) however this one is the worst I have seen
first - flight was 1 hr late after waiting in airplane and no t being updated
you have to beg for water, as they try to sell their beverages
the only good thing is that the...
","Air Europa"
"rn582848305","TUI holiday, hadn’t realised our flight was with Air Europa, disappointing ","
This was our first flight with Air Europa, I wouldn’t fly with them again
The flight was on time which is positive, on both legs was the gate opened we were left waiting in a queue for no clear reason
Seat was comfortable although had to endure someone’s knees in my back for the entire flight out, wasn’t fun at...
","Air Europa"
"rn582619528","Lucky to fly a brand new plane","
This was a cheap flight from Amsterdam to Madrid and the plane was about a month old Boeing 737-800. It was a very pleasant flight with this brand new plane.
The service had no extras. Nothing was included in ticket price for ecomony class. Personnel was friendly and welcoming. Flight was smooth. Take off on time. Enough leg room for...
","Air Europa"
"rn582411717","Conflicted","
Again I am conflicted, We flew from Miami to Madrid 3 weeks before and
all was great but on our flight there was a baby in Business class and it was
terrible, even the flight attendants were going crazy with the crying. I thought
they did not allow babies on this type of service, I know Delta and American don't.
","Air Europa"
"rn582340011","No legroom on long haul","
Air Europa’s seats are smaller in all dimensions and - at 6ft tall - this flight was very uncomfortable as a result. My wife, who is under 5ft and normally has ample room in Economy, noticed less width and shorter seat cushions. Nothing wrong with the rest of the flight but the cramped seating rules it out.
","Air Europa"
"rn582327551","Good flight and service on board","
I would recommend flying with aireuropa because of punctuality, good service on board, tasty meals, and a very good flight enjoying a selection of music , documentals, films. Very professional crew.
","Air Europa"
"rn582310047","Baggage scam","
Their website States 1x23kg checked bag included in Economy class long haul. My ticket said nothing about baggage.
Upon check in the agent said my ticket had no baggage allowance so had to pay $150!!!
I will not fly Air Europa ever again.
","Air Europa"
"rn582200557","Terrible service and handling of luggage issues","
Worst service ever. It doesn't matter how much you spend on a Business Class ticket, the service is next to zero. Nobody to assist you at the airport, after waiting 45 minutes for our ""Priority"" tagged luggae for business class passengers, suddenly there isn't any more luggage delivered and there is nobody to tell you what's going on. You make...
","Air Europa"
"rn582056215","Shannon to las Palma in Spain","
Both my wife and I have just returned from an all inclusive holiday with Tui at the Globales Santa Ponca Park Hotel. The location was great, the hotel was good but the rooms quite small,except the emsuite had a glass door which had no catch or locking facility. The food was on an all inclusive which I found to be...
","Air Europa"
"rn582038827","VEry good way to flight to NYC from Madrid","
The only issue we had regarding this flight was that we departure with 30 min delay. Business class is quite ok with enough space for legs and work space. Screen device is very easy to manage and food and beverage service was efficient and correct. It is not luxury but it is comfortable for a 7 hour flight
","Air Europa"
"rn582005408","A good way to fly to Peru","
A quite normal flight. The service at the airport and on the plan was simply but ok. The most important thing for me was that two languages were included in the ticket.
","Air Europa"
"rn581897975","International","
Not a bad company but also not the best. The plane was new but the seats were quite uncomfortable. The entertainement was satisfatory but the food and some of the staff left a lot to be desired. The toilets were dirty most of the flight and very few for the number of passengers. All flights were on time and the...
","Air Europa"
"rn581881750","truth","
The start at Gatwick was good, bags checked in good seat allocation random our group on different parts of aircraft, Transfer in Madrid long but ok Flight to Cuba long but to cramped no leg room, poor food.The bags went to our cruise ship Ok. Now the return same thing with seat allocation Long night flight could not turn screen...
","Air Europa"
"rn581876501","Good flight","
Average flight. Leg room could be better. We were slightly late taking off but early landing. Waited about 20 mins for luggage though
","Air Europa"
"rn581871947","A lovely Airline to fly with.","
I had a nice seat up at the front of the plane.We left on time and arrived on time. The plane was clean, and above all ,as usual, the crew were highly courteous.I have flown with this Airline many times and have always found them to maintain very high standards. I look forward to flying with them many more times.
","Air Europa"
"rn581861170","Efficient and On Time","
Left on time; arrive a bit early. No frills service but it is only a 2 1/2 hour flight so ok. Service was fine.
","Air Europa"
"rn581856769","Not even water offered","
First short haul flight that drinks haven’t been served .Staff seemed rude ,no greeting as we boarded .
","Air Europa"
"rn581855606","They left without 4 passengers","
Flight Madrid to Palma fine. Mahon pax told which gate to go to to connect with Mahon flight. No one to direct us through this busy airport. We four of us arrived at Terminal B as quickly as possible, to be greeted with the news that the flight had just departed, knowing they were 4 short and that we were...
","Air Europa"
"rn581855507","Connector operated by Swift Air","
This was quite the most extraordinary short flight. In fairness Air Europa shouldn’t be tarnished with my negative feedback because the flight is operated by Swift Airlines if memory serves correctly.
Business is located at the rear of the aircraft so don’t be surprised to find you are pinned in a non reclinable seat next to the galley.
The steward...
","Air Europa"
"rn581848936","A great treat!","
When you fly with a good company and in business class, I assume that the chances of not enjoying the flight are low.
The pampering already begun at the airport check-in, security and Passports check and at the VIP lounge...
The nice experience continued on the plane, before and during the flight itself. Even the jumps of the plane (air...
","Air Europa"
"rn581802331","Leg room and seat comfort could be better, temperature control is good","
Items above average: the service, the plane (new Boeing 787 Dreamliner), temperature control.
The leg room and seat comfort were as bad as most of other companies.
The UX58 flight (GRU to MAD) arrived 1 hour before schedule, but the return flight (UX57 MAD to GRU) was delayed almost 5 hours in Madrid.
","Air Europa"
"rn581791706","Air Europa lost my bike for 5 days for an Ironman race and was dishonest in whole process. Terrible experience.","
Flew to Mallorca for the Mallorca 70.3 Ironman race the week before last. I purchased what I thought to be all Delta flights however Air Europa were the operators for all of the legs of my flight. I brought my racing bike in its travel case complete with all gear - helmet, cycling shoes, and race day necessities (not to...
","Air Europa"
"rn581785392","Air Europa flight SSA to MAD","
Good service
But no online movies
You have to rent an ipad from flight attendent for online entertainment
My ticket price was costly
For a 9 hour flight online entertainment is expected
","Air Europa"
"rn581775111","Flight on Schedule Services way behind","
Departure and arrival on time.
Check in on line went smoothly. As well as in the airline’s desk.
The cons are during the flight. The stewardess just simple do not answer calls.
food is more than scarce. To rely on One tiny lunch and equally small sandwich for a 12 hr flight is not for a 115kgs male.
Good flight....
","Air Europa"
"rn581696248","Never flying air europa again","
They kicked us off our 6am flight and rescheduled us on a later flight without our consent. We checked the ticketing office and the flight was still available only for a higher price fir 260 dollars. It was just so unfair!!!
","Air Europa"
"rn581091932","Nice !","
We have flight Buisness to Madrid round trip this month with air europa de outbound flight was with god new Dreamliner. The seat are nice but not really comfortable, the cabine are beautiful!
The service was perfect but the food , drinks and all this pack called Buisness wasn’t here the food was horrible and not a Buisness classe food...
","Air Europa"
"rn581046015","Medical emergency inflight","
I would like to start my review by saying I should have done it 1 year ago, we flew Miami to Madrid last year at the end of May and the flight was good, food decent and airplane clean and new but in the middle of the flight there was a medical emergency which I assured with, I think they...
","Air Europa"
"rn581029967","Look at the baggage service","
Look at their service. How they treat my luggage even I paid for extra service! Their poor service. It's really hard to contact when you are abroad.
","Air Europa"
"rn581018681","One of the best","
I've to fly almost every week with different airlines but with Air Europa I've never had problems.
Punctuality, very kind staff, good, comfortable and modern planes.
it's a pity that they do not fly to my most common destinations.
","Air Europa"
"rn581001349","Baggage Scam","
My wife and I booked what we thought were Economy tickets from Paris to Malaga, Spain, via Expedia. After booking I discovered that AE charges extra for baggage on ""Lite Fare"" tickets (but no indication of how much). There was nothing on our tickets to say they were ""Lite Fare"". They did indicate that they were ""Web Fare"" tickets, but...
","Air Europa"
"rn580725640","Average Economy Budge-Line Travel","
JFK>Madrid>Tenerife North, opposite order to get home. ~$1,000 for the whole itinerary for two people and 2 checked bags, coughed up an extra ~$100 total for reserved seats on all four flights. Exactly what should be expected from economy tickets on a budget airline: simple seats with average legroom, small and visually unappealing meals that tasted fine, staff who are...
","Air Europa"
"rn580684445","Poor service","
First leg of flight to Madrid was ok. However were told by on board staff that to reach departure gate in Madrid would take about 20 mins it actually took 5. Once on board we had on board entertainment. Good news as this was an 8 hour journey. First problem... You needed to purchase earphones to access. (€3).Second problem the...
","Air Europa"
"rn580542108","Flight to Madrid for brother trip","
I travel a lot for work and personal reasons and have never flown Air Europa. I was pleased with the level of service considering that is a low cost airline. Yes I had to pay for my meals and drinks but that was ok. the key was the service and smiles from the crew. the AP was well kept and...
","Air Europa"
"rn580359699","Kids boarding priority","
In many airports, kids boarding is priority. If not, we just wait in the queue. But we were surprised with Air Europa when they asked families with kids and babies to wait for all the passengers to board, and then we (families) can board at the end. And to mention that the staff is so rude.
","Air Europa"
"rn580055863","Efficient","
The check in staff were very attention and simpatic.
No basic service during all voyage except for dinner and breakfast. At least could give water to hydrate people.It arrives on time.
","Air Europa"
"rn579965532","TO FORGET!!!!!","
Terrible experience from the beginning to the end!
My seat was 1F and as usually we must have priority at boarding but this company allow to board as last!!! Food and service as for zoologic garden , hostess and steward disappear all night and all they sleeping on two rows of passenger seats strictly reserved for them = no basic...
","Air Europa"
"rn579957888","Efficient","
Efficient and on time. Nothing more. We flew direct from Vancouver, via Paris, to Malaga. People who boarded in Paris got their luggage immediately. The connecting passengers had a revolt. No luggage. We were lining up to report our luggage lost, when a passenger came yelling “your luggage is in Customs”. No airline staff, no airport staff anywhere in sight....
","Air Europa"
"rn579845699","They don’t respect the passenger rights ","
At the check-in they ask me to show a proof of documents where it show I live in London, my final destination, i don’t think the hostess(stewards) have the rights to ask this, must be the police officer at the passport check should ask this.. don’t fly with this company
","Air Europa"
"rn579238365","Good old fashioned service","
Good old fashioned service. The flight attendant was very helpful
And courteous. The food was very good. The even had fashion
Magazines to give us.
","Air Europa"
"rn579165672","Prepare to queue at check-in!","
Much to our dismay, the check-in queue for our flight was enormous. Thankfully we had left tonnes of time, but I can only imagine the stress this would have caused if we'd cut things a bit fine.
After waiting for what seemed like for ever to check in, we were then subjected to someone being trained on the counter, so...
","Air Europa"
"rn579069999","Bag was $200 to check. Insane.","
This flight was a huge rip off, charging $200 to check a bag for an international flight. Food on the plane was terrible. I will say the staff was very friendly and helpful.
","Air Europa"
"rn578794354","What a amazingly bad experience.","
Be aware food you need to buy, drinks you need to buy. Big advertisement with entertainment systems missing in the old crappy planes they fly. Flying airline become lying airlines
","Air Europa"
"rn578622380","Agradable sorpresa!","
First good surprise: despite the strike, the plane was perfectly on time. Second good surprise: the plane was fully booked...so we've been upgraded! Quite new plane, perfectl boarding...really nothing to complain for a two hours flight!
","Air Europa"
"rn578619792","Excellent","
Excellent airline. The food was good and the attendants really nice. The bathrooms were kept clean. I have flown several times with them and enjoyed it every time.
","Air Europa"
"rn578552592","Bait and Switch","
Terrible airline. Don’t use them. I bought a ticket for my daughter and I. We packed one checked bag and a book bag each. Very normal stuff. I bought my tickets through Orbitz. I got to the airport way ahead of time; specifically 3 hours ahead. I’m in the line to check in the rep said you know it’s going...
","Air Europa"
"rn578457107","The absolute worst airline in Europe, probably in the world","
I am an American study abroad student and I have been traveling around Europe on the weekends. Unfortunately, at the beginning of my semester, my passport was stolen and I had to have a replaced at the embassy with an emergency passport (same thing but it only lasts a year) so that I could get through my semester abroad. This...
","Air Europa"
"rn577999936","Flight only, no meals, no luggege","
Leavs on time, reasonable price. Good choise if you dont bring big luggege. You are allowed to take one trolly to the plane.
","Air Europa"
"rn577947549","On time, good experience","
I did this itinerary at least 40 times, and with the new plane, Dreamliner, everything is better, comfort, entertainment, etc
Food as always in any economy flight is something I simply pass, but looked like ok for the rest of the passengers
All the flights and connecting where on time wich was great
","Air Europa"
"rn577934345","Cheap flight, cheap experience","
I don't think a cheap flight should mean a cheap experience. The flight from Sao Paulo to Rome wasn't so terrible as I flew on a brand new 787 (except for heat in the cabin). Coming back from Rome I flew an old A330. Squeezed for 10 hours without an entertainment service actually working (sometimes it did, sometimes it didn't...
","Air Europa"
"rn577819732","Terrible “free” sport equipment service and bad pilot stopping at wrong gate","
Arrived at Cancun after 2,5h delay and pilot moved to wrong gate (at a total dark area of the airport). Needed to be pushed back and caused another 1 hour delay.
I used the service of bringing water sport equipment from Amsterdam - Madrid - Cancun. All arranged and discussed prior to the trip and no costs used (as per...
","Air Europa"
"rn577708687","Miss","
This is possibly the worst company I ever travelled in my life. £700 ticket, they charged me extra £52.00 for seating where they believe have extra room , but actually same space, when also the flight was empty. No tv, £10.00 extra for rent an iPad, and £3.00 for headphones.
On the way back, I asked extra leg room as...
","Air Europa"
"rn577641799","Horrible customer service","
I flew Air France from LAX to Malaga for a motorcycle trip in Morocco. I connected in CDG Paris on Air Europa. There are two flights a day from CDG to Malaga. My checked bag did not arrive in Malaga for 15 days!!! Yes that's 15 days. I had to buy a set of clothes (including shoes since I wore...
","Air Europa"
"rn577606951","Better bring your own food","
I've been living in New York for 10 years, traveling to Madrid at least 3 times per year. In all these years I have never submitted a complaint to ""any airline"" about their food. Bad food is a staple of flying and planes. But the meals Air Europa served on this flight from Madrid to New York (UX091, April 18th)...
","Air Europa"
"rn577551179","Absolutely useless in terms of customer service","
We flew Alitalia, but the flights were shared with Aeroflot and Air Europa (not our choice). We arrived in Madrid in the evening on the Air Europa flight to find our bags had been left in Milan, but we filled out some forms and were promised that they would be delivered ASAP.
It is now the 3rd day without our...
","Air Europa"
"rn577122087","Bcn-Madrid experience in A320","
Didn't want to pay much and found that both the offer to fly to Madrid from Barcelona was cheaper and paid 57e. The difference with other airliners such as Vueling and Iberia is that the type of aircraft is a A320, that is a 2-4-2 seat design, that is for a TransAtlantic flight, as that plane, in the late evening...
","Air Europa"
"rn577061093","poor service in business class","
good meal service, but before 1 hour and after 4+ hours hard to find anything. Had to ring 4 times to get bottle of water. very disappointing. Video monitor constantly pixalating in red which was very distracting. Will not fly again.Not ever sure if they had liquor beyond wine.
","Air Europa"
"rn576771822","First and definitely not the last","
First time with this airline.
Recife to Madrid and Madrid to Zürich.
Pleasantly surprised with the service.
Would definitely fly again.
","Air Europa"
"rn576750055","Do yourself a favor and DONT book with this airline.","
If I could rate this airline with a negative number, I would. My boyfriend and I planned a euro trip starting in Paris leaving Monday 4/23/18. We planned months in advance and had bought train tickets and Airbnb’s to multiple cities in Europe. We couldn’t be more excited until the day of the trip came. Our flight was for 9:30...
","Air Europa"
"rn576313647","OK but i would not advise other to take it","
The first big issue was that even if you go to the airport to check in the only way to have seats next to someone is by paying, otherwise you are assigned a random number and you can only hope you find reason with other passengers. The next issue is meals, for a 11 hours flight you receive one meal...
","Air Europa"
"rn576272872","Average","
Air Europa runs a straight forward Business Class. It struggles on short haul to fully distinguish it from business class but achieves more success with its modern fleet on long-hall. Seat for a 6th guy was truly uncomfortable (I could feel the frame through the seat padding). Leg room was just about adequate.
There is no physical distinction (curtain etc.)....
","Air Europa"
"rn576253972","Company could improve business class experience","
The food is good; kind flight attendants, smooth rides. However, the comfort of the seats in business class is the same as those in economy: narrow seats, shared armrests (and narrow), little room between legs and front seats, which makes it impossible to recline the seat. I tried to do so, and the passenger behind me pushed very unkindly my...
","Air Europa"
"rn575925003","a company to avoid","
Terrible service, no information, and one of the worst ground staff I have seen. If you ever have a delay or problem with this company, just leave it and try to take a flight in another company.
","Air Europa"
"rn575892105","Not the best service for a long haul","
We travelled via Madrid to Miami, which in hindsight added another 6 hours to an already long journey and something we wouldn't do again. It was a dreamliner, so good space and legroom with good entertainment screens.
However, we felt that the cabin crew were just going through their paces and there weren't any special touches, unlike other airlines on...
","Air Europa"
"rn575804448","Worst company ever - The ""Ryanair"" for long journeys","
First of all, they charge you €3 for the headphones after paying €650 for a flight!! It's the first time in my life I've seen that.
I asked for non lactose meal on both flights and they did not have my meal on any of them! On the first flight I could not eat at all during the 10 hours...
","Air Europa"
"rn575701796","Very good for low cost airline","
I got this flight because is a Dreamliner - 787. I have lots of problems during the flight. Can't sleep. But, this flight was reasonable, with lots of movies normal food and not very narrow space between the seats. So, for the ~500 USD I paid for one way, it is a good deal.
","Air Europa"
"rn575529850","Friendly staff","
Nice aeroplane,new,modern-food ok,staff friendly,comunicative-enough space-in time boarding and landing-recommending to all
","Air Europa"
"rn575458507","Awful from beginning to end","
Terrible service. A lot of delay and no explanation why, stewarts speaks only Spanish, they lost my baggage, more than 2 hour flight and did not even bring a glass of water. Highly recommend not to flight with them.
","Air Europa"
"rn575269279","good service but scanty","
I usually fly KLM but since we are on cost containment my secretarry booked me a flight to Madrid with Air Europa. Quite a bit cheaper and still one of the sky line partners of KLM.
Whereas the flight attendants were very nice I was caught by surprise that we did not get a meal on this 2,5 hour flight...
","Air Europa"
"rn575228662","Worst flight ever","
My expectations of a 10 hour flight were low to begin with, but this flight bottomed out at a negative 10. The flight attendants were either lazy or did not care to provide service. The plane was filthy. The bathrooms disgusting. The flight attendants checked on the bathroom once during the flight and used a spray bottle to ""spray"" the...
","Air Europa"
"rn575191034","Low Fare carrier with Low level of service","
Even though I did not have high expectations because I know it was a low cost carrier, I did feel that a sandwich on white bread with one slice of ham and one slice of cheese should be our dinner. At least they should have offered an opportunity to buy a dinner. It also does not cost anything to be...
","Air Europa"
"rn575148854","Horrible service. They even weigh your carry on AND your personal item.","
I will never fly this airline again. The food was bad. They ran out of wine. They were super strict on ALL weight restrictions even on items that never get weighed. The line at the terminal took 45 minutes to get through (they didn't have enough people for the flights). You ask employees at the gate simple questions like, ""Is...
","Air Europa"
"rn575087056","Comfortable flight, well priced fares","
Comfortable seats which convert into beds. Choice of films and other entertainment. Lovely staff, helpful and accommodating. Business class food is fine, main meals + nibbles throughout the flight. Above all fares are very competitive.
","Air Europa"
"rn574892488","Crazy long check-in line but great flight","
The line was incredibly long. I got to the airport 2h prior departure and almost panicked because I thought I wouldn't make it. It was a common line for all flights, so in the end they called out passengers for my flight to check in at a specific desk. Planes was brand new, large and very confortable. Great entertainment. Would...
","Air Europa"
"rn574874997","The best out of Madrid to NY","
My flight was on a Sunday perfect day to travel to JFK to avoid immigration lines and traffic to the city, the flight leaving at 315pm arriving around 615 pm.
And it works perfectly.
Cabin and seat on this big airbus was well designed as everything to make the seat confortable were there, nice pillow and seat duvet cover.
Service...
","Air Europa"
"rn574081955","Average Airline","
Good and competitive ticket price.Brand new aircraft(boeing 787) poor service and limited food options
","Air Europa"
"rn574078267","Run!!!! Never Ever fly with this company!!!","
This is the worst airline by far and I’m a frequent flyer. I got misled by the direct flight to Madrid but would never ever do this again in my life! They are worst then Spirit and Rayanair. On their website they say that the bag is included but when you get to the airport you find out that they...
","Air Europa"
"rn573958238","Nice plane bad crew","
The crew was not able to speak English enough to understand. I was speaking English and I am Italian they answers me half in Spanish and half in Italian that did not make any sense. Flight was late, food nothing special
","Air Europa"
"rn573811831","Friendly staff","
Good transatlantic flight to Madrid, friendly staff, two choices for dinner not too bad. The fare you pay at booking does not include your seat, which you'll be surprised at check in. Also, you will pay for earphones, drinks, etc. The connection flight to Malaga was in a small aircraft.
","Air Europa"
"rn573696476","Great airline , awful webpage","
Air Europa is a great airline with brand new airplanes but their web page is really bad, not friendly and difficult to use, also now they charge you for the seats if you wish to check in online, even in long distance trips and that is outrageous, if you travel with your family and do not want to pay 20...
","Air Europa"
"rn573639904","Good flight","
We booked a flight at Air France but we flew with Air Europa. It wasn’t the first time. Not bad at all. The only thing is that you have to pay for your drinks. But that is only a detail .
","Air Europa"
"rn573217757","Air europa-one of the best airline in europe","
I really enjoyed flying with air europa to madrid. The staff was kind and helpful. the aircraft was new and the business class of the 787 was amazing. If you want to travel to spain do it only with air europa. I think from now on every trip in europe i will start in madrid, just because of the flight.
","Air Europa"
"rn573160419","Better than expected","
Entertainment: through the app you could watch films and TV shows, look at the map, no screens in the seats on parts of the A330 fleet
Food and drinks: Food service twice, Food ok (less tastier than Lufthansa or KLM, Air France but ok given the prices of their fares) twice (chicken or pasta; then a hot sandwick before landing),Drinks...
","Air Europa"
"rn573139225","Excellent flight, excellent plane, awful attention from ground staff, and more issues","
For a long international flight, I requested and paid for XL seats. No one at the airline told me, when I made the purchase, those seats were at the emergency exits. My wife and myself are age over 60, and even we are in good health, my wife has troubles on one of her knees. From check in to the...
","Air Europa"
"rn572819875","Excellent service at the counter and on board","
The staff at the airport in Valencia is very nice and professional as you have to go to the desk because the website is not working and you can't get your boarding pass. It works on the other way from Paris to Valencia???
Therefore, on board, staff is also very nice.
Good value for the journey.
Didn't buy any food...
","Air Europa"
"rn572806299","Pleasant flight - the best choice from Gran Canaria to Madrid","
Having traveled from Las Palmas Gran Canaria to Madrid (and other places) continuously the last 3 years I must say that Air Europa is the best option (by far) from any other airline departing or arriving on the island. It's the leg room , the efficiency of the crew (land and air) and the entertainment options on board that make...
","Air Europa"
"rn572765356","Do not fly with Aur Europa","
If you are reading this and are contemplating using Air Europa.
STOP
Do not fly with this Airline, terrible staff in both the UK and Madrid.
I've flown into War Zones with better seats and customer Service then these.
Please for your own sanity, do not fly with Air Europa unless you really really have too.
","Air Europa"
"rn572664306","exellen service","
Good service, excellent, airplanes in very good condition and attention in the counter as very good onboard
","Air Europa"
"rn572557315","Satisfied with service and value","
Took overnight flight from Miami to Madrid for the first time on Air Europa with some reservation but called to inquire on some reviews I read. I am glad I did, when booked by phone directly with them check in luggage was included unlike if you do it online with wholesalers is not and you have to pay while checking...
","Air Europa"
"rn572309646","Worst airline ever!","
They charge extra to reserve your seat and if you don't reserve they make sure you don't get seated with family. The website doesn't work so I had to get my seat at check in, which cost more than online. The seats are very small and uncomfortable. I had someone's knee in my back the entire flight... Everyone in my...
","Air Europa"
"rn572292909","Wrong Information","
Flight was late and we had a close connection. We asked the flight attendant how far the connecting flight was when we arrived in Madrid. he said it was only 10 minutes away. When we go to Madrid airport we found out the connecting flight was 35 minutes away and we only made it because our next flight was late....
","Air Europa"
"rn572253481","great trip","
great service.Airline stewards accommodated passengers in empty seats for a more comfortable trip.They offered more bread and were offering water several times
","Air Europa"
"rn572246311","Extra baggage fraud","
I used their website to add extra baggage the day before my flight for the standard price of 30 euros. Their website kept failing and displaying a strange error. So did their mobile app. After a few attempts in both platforms I decided to pay the extra baggage at the front desk the day of my flight. The result of...
","Air Europa"
"rn572241572","short and unpleasant","
Be prepared to pay for food and drink. Too much luggage in the overheads, too many people in the seats, no spare space anywhere, 2 hr flt I can live with it.
","Air Europa"
"rn572227514","Flight w/Air Europa","
This was one of the WORST airlines I have ever traveled with. Service, communication, lack of consideration for customers. Everything. Leaving for Portugal, we had to wait on the tarmac for 4 hours as the navigational system failed. Very little communication to travelers what was actually happening. We finally left JFK around 4:30 a.m. as opposed to 11:30 p.m. On...
","Air Europa"
"rn572221368","Okay but missed my bag","
Flight was okay. Nothing special. My wife's suitcase made it but mine was left behind in Paris. I did receive it the next day delivered to my hotel.
","Air Europa"
"rn572127755","Cheaper than others but you get what you pay for.","
The airline is part of the SkyTeam group which includes Airfrance and KLM. I am a platinum member for 7 years.
Air stewards are rude. The planes ram people in to the max. I’m sky priority and they would only let me on the plane in the normal que. They ram you with the trolley with no apologies! So don’t...
","Air Europa"
"rn571741897","First Time But Not The Last","
This was the first occasion we have used this airline. Check in, seats, service and bag pickup all went smoothly without a hitch. Staff were efficient and friendly. We will use this airline again in the future.
","Air Europa"
"rn571493711","Airline with potential","
Long queue at check in. Delayed boarding, although efficient process. Flight delayed but no announcement or reason given. Carry your headset with adapter for two pin plug to enjoy the entertainment without paying. Everything is charged on board including the headset and pillow. Clean cabin.
","Air Europa"
"rn571487284","very nice flight","
the flight from Israel went on time and arrived one hour earlier. everything was ok- the films, the food and the rest. the same with the flight back except there was an hour and a half delay....and i paid extra for Exit seat....
","Air Europa"
