id,quote,review,Airline_name
rn612461352,"EFFICIENCY, NOT REALLY A LOW COST AIRLINE ANYMORE","
The Norwegian fleet has well over 100 new 737-800 and increasing its 787 fleet for Long hauls adding new routes and bases of operation It is not really a low cost airline, even its low cost calendar only has few really inexpensive flights, if you add luggage and seat reservation the price increases substantially, and no free food on short...
",Norwegian Air Shuttle ASA
rn612460744,Very good experience,"
Very good experience on dreamliner 787! I like how everything is optional, luggage and food. The tickets were very affordable yet saves time through a direct route. Food can be pre-ordered or ordered on the flight itself. I remember the food prices were quite affordable (around 7+USD for sandwich) and you can simply swipe your credit card at seat control...
",Norwegian Air Shuttle ASA
rn612442794,Very good service and smooth flight,"
I was a little disappointed that we weren’t flying in the new Dreamliner plane, but it was still nice. It does have the smaller seats with narrower rows and only enough room for half a tray table, but I’m short so it doesn’t affect me as much as others.
I wish there were more flights out of PVD (providence,RI) going...
",Norwegian Air Shuttle ASA
rn612441084,Low cost no frills,"
Seats were fairly uncomfortable. Return flight was 2 1/2 hours late - due to equipment problem and whether. One meal en route. Attendants seemed to be indifferent or overworked. Fare was about one half the larger airlines. Checked baggage was free and extra bag(golf clubs) was a reasonable extra charge. All in all about what I expected.
",Norwegian Air Shuttle ASA
rn612432490,Surprisingly amazing,"
I was reluctant to fly an airline I knew very little about. I was more than pleasantly surprised! The flight attendants are all extremely attentive and constantly serving the passengers. The flight was long enough to offer 2 meals. Both meals were outstanding...Restaurant quality, and I’m a foodie!!! The drinks don’t stop and the seats are very comfortable with in...
",Norwegian Air Shuttle ASA
rn612427838,Fine for the price,"
My trip on Norwegian Airlines was actually better than I expected considering the price. It does not feel like a bargain airline. It's clean, modern, friendly. Efficient. That must be why it was so full. Every seat was taken. I was lucky to have an aisle seat so that I had some space around me. The food was just adequate....
",Norwegian Air Shuttle ASA
rn612416061,Fly someone else if you have a choice,"
We arrived at the airport 1 hour before flight time, checked in at a kiosk, we got boarding passes, but it didn't print our bag tags. We immediately asked for assistance, the Norwegian air representative didn't even bother to look at which flight we were on and sent us into the line to get it sorted out. We were in...
",Norwegian Air Shuttle ASA
rn612413690,Poster Girl,"
My husband and I flew out of Newburgh to New Orleans last year and saw that they had Norwegian Air one way to Ireland. I don’t know if we would have gone otherwise. We live about ninety minutes north of the airport and it’s an easy drive, reasonable parking rates, and excellent service. The Norwegian flight was the best flight...
",Norwegian Air Shuttle ASA
rn612411921,"New airplane, not responsive stwardes","
The airplane were new with good entertainment options. However, I did not find the stewardesses being responsive. My son was thirsty and I was waiting for a cup of water for a long time. Also, the food that they showed on the screen was different from what you got after ordering. When I asked this is not what we ordered...
",Norwegian Air Shuttle ASA
rn612374882,Fantastic flights,"
Great flights both ways. Very friendly staff, clean, lots of leg room. Food is just bog standard plane food. Free WiFi on board which was brilliant. Just a shame the on flight entertainment was all subtitled.
For some reason I can’t click on the ratings section.however, if I could they would all get top ratings apart from the food.
",Norwegian Air Shuttle ASA
rn612313503,Terrible customer service,"
I got charged overweight fees and explained to the customer service rep in line what I read and why it was confusing and seemed like I was following guidelines. He refused to do anything even after showing him what I read and why I thought what I did. I asked for the customer service number and his name so I...
",Norwegian Air Shuttle ASA
rn612274120,Great Plane,"
Plane was great, very clean and welcoming Staff was exceptionally friendly.
We booked economy, but received email to see if we would like to bid for first class. We placed a bid and got it.....so first class was a BIG plus for us. Received same offer for return trip and got that too !!
Like the airline so much we...
",Norwegian Air Shuttle ASA
rn612260661,Cheap and cheerful,"
I booked flights with norweigen in february and it was so cheap for a direct flight! Checking in was smooth, and on our return flight even though there was a power cut in the airport the staff handled it so well making sure that everyone was able to get checked in on time, handing out bottles of water as we...
",Norwegian Air Shuttle ASA
rn612252832,BE CAREFUL WITH YOUR BAGGAGE!!!!!,"
It's been 26 days now that Norwegian company still does not know the future of my luggage. In fact, despite many exchanges by mail and telephone with this company, since 10 days they didn’t respond anymore. I also did research by myself and I asked my entourage on the spot to go to inquire. My luggage was located, I warned...
",Norwegian Air Shuttle ASA
rn612209307,Flight back home though seats were wrong,"
Returned on a flight from La Palma. Flight was on time and the plane looked new and clean. We were a family of five and had paid for a booked seats altogether. Not sure if the error was Norwegian or First Choice but in different seats and kind of all together so didn't really mind (except we asked for two...
",Norwegian Air Shuttle ASA
rn612154649,Terrible service,"
Delayed flight (4 hours), no information at all, rude customer support, absolute lack of communication. Appalling. Will think twice before flying with them again.
",Norwegian Air Shuttle ASA
rn612124748,Good service at plane,"
Everything went just fine. Service was good at plane and it was on time. I had my kids with me and we slept and watch movies whole time.
",Norwegian Air Shuttle ASA
rn612092918,Very pleasant staff,"
Staff were very pleasant, plane appeared clean, outbound flight was a bit delayed. All in all, very positive experience.
",Norwegian Air Shuttle ASA
rn612070686,Worst flight EVER,"
This was the worst flying experience EVER! NORWEGIAN DOES NOT CARE ABOUT IT'S CLIENTS!
They overbooked this flight so we were pawned off on some cut-rate, rent-a-plane outfit called 'Flyhi' from Portugal.
Our ""Premium Seats"" did not work. We were SUPPOSED to be sitting next to our friends AND on a window but were put in the secondary 'premium section'...
",Norwegian Air Shuttle ASA
rn612067362,Latest of the discount airlines,"
My 1st experience with this airline and I wasn't disappointed. The latest ""flock"" of discount airlines leave a lot to be desired, but NOT this one. Friendly people, good service, and an uneventful trip. What more do you need?
",Norwegian Air Shuttle ASA
rn612062591,Norwegian Airlines,"
Very pleasantly surprised by this airline offering budget long haul to USA
Service was good flight attendants were pleasant and helpful on outward and return
Would recommend Norwegian to anyone flying to USA
",Norwegian Air Shuttle ASA
rn612062158,It's pretty good,"
It was a good experience. The service is great, the food is really good, and the plane was brand new and beautiful. If you need earphones, a blanket or a pillow, you have to pay. The space between the seats is not that great and for a 13-hour long flight, it was a little uncomfortable. But it was overall really...
",Norwegian Air Shuttle ASA
rn612059730,Beware - They'll do anything to take you money when your stranded!,"
I had a horrible experience with Norwegian Airlines in June 2018. I flew from Malaga to CDG on Air Europa and due to what I now understand is common air traffic control issues, what was a 4.5 hour flight change became a 2 hour. I couldn't get a boarding pass online with Norwegian when I checked in and their staff...
",Norwegian Air Shuttle ASA
rn612052825,Smooth flights!,"
Both of our flights were seamless. The flight attendants were very nice and met all of our needs. Can't wait for our next trip to Ireland!
",Norwegian Air Shuttle ASA
rn612047677,Good price but no frills,"
Excited to try it as it's the new no frills kid in town. It got me from point A to point B very cheap ($50 from CPH to CDG) and my check in bag cost $12 online. Check in at CPH kiosks was smooth (but beware the security lines at CPH, give yourself at least 45 minutes to go thru...
",Norwegian Air Shuttle ASA
rn612046678,More legroom than usual,"
Having never flown Norwegian Airlines I was a little apprehensive. There was no need to be as Norwegian airlines have been extremely sensible and removed two rows of seats from their planes. This means that you have slightly more leg room than on other economy flights. As my husband and his brother are over 6 foot they were delighted with...
",Norwegian Air Shuttle ASA
rn612043820,DO NOT FLY NORWEGIAN!!!!!,"
I am EXTREMELY frustrated and disgusted with my most recent experience with Norwegian. We booked Norwegian flights for our honeymoon, but my flight from CDG to BOS on 8/26/18 was cancelled at the last minute for ""technical reasons"". After sitting in the terminal for 5 hours the staff made an announcement that the flight had been cancelled. From this point...
",Norwegian Air Shuttle ASA
rn612040911,"Becoming bigger and bigger, and is today one of the best low cost airlines","
Late boarding, as so often; using busses between the terminal and the plane, instead of gates then meas delays,- this time almost 2 hours delay because of lack of busses, or lack of proffesional logistics.
Anyhow. Norwegian planes are among the youngest and best fleet in Europe,- the services becomming better and better, also rgds choice of warm food,- prices...
",Norwegian Air Shuttle ASA
rn612035788,"No money, no water...","
Delay with the flight. Bad start.. I did not have cash and had a problem on my visa card. They refused to serve me a glass of water for free! Incredible!
No money, no water, you've lost a customer and may be more...
",Norwegian Air Shuttle ASA
rn611973144,"Stay thirsty, my friends!","
When thirsty, this airline offers you 2 options only. Either to pay 3 euro for the 0.33ml bottle of water, or go to the ""restroom, and get free water there"", as per the female flight attendant suggested several times. We are Americans, and just asked for regular water, that every airline would bring you for free on every flight. We...
",Norwegian Air Shuttle ASA
rn611937114,Plus: got us home. Minus: everything else,"
After missing our scheduled BA flight through no fault of our own, we had to find a new way home. Skyscanner offered up Norwegian Air as the only reasonably priced option (under a grand PP) at less than 24 hours notice. We had never heard of the airline and the booking process gave no clue about what we might need...
",Norwegian Air Shuttle ASA
rn611933927,NEVER again,"
I will NEVER fly or recommend Norwegian!!! No online check in, both flight have been delayed, no way to get through customer support on the phone, no updates or similar. Unbelievable air conditioning situation inside the plane - it was extremly hot in our part of the plane and I heard people complaining about being freezing in the other part...
",Norwegian Air Shuttle ASA
rn611926826,Good experience,"
I took this flights (From Rome to Göteborg) several times. Flight in time, fast check in, comfortable seats and nice crew! Always a good experience.
",Norwegian Air Shuttle ASA
rn611912988,High quality at cheap price,"
The cheapest way to travel with baggage and hand luggage without additional payments for it. New clean plane and high quality of stewards service made my flight comfortable. Soft take-off and landing also deserved a praise. What's a pity that Norwegian Airline doesn't commit their flights to /from/ the Ukraine, because everyone really should afford to fly!!
",Norwegian Air Shuttle ASA
rn611911832,Great Flight to Florida,"
I booked Norwegian as it was so cheap but then worried when I read the reviews. However we flew on a brand new dreamliner and the flight was on time and we were very well looked after. It is a no frills airline but we paid for food and baggage when we booked and it worked ok. In fact the...
",Norwegian Air Shuttle ASA
rn611821815,review of economy class,"
my three grand kids all age 17 were smashed into seats i didn't know were legal. Their heads were almost touching the seat in front when it was reclined. They drink a lot of water. every time the asked for one a small 3once cup was offered. one of them asked for a bottle and was charged $3.00.
",Norwegian Air Shuttle ASA
rn611819546,The worst,"
Flying this airline made Sperit seem like air force one. Part of the problem was Royale Caribbean told me it was business class [my fault for not checking]. horrible food served in a cardboard box. if you had a window seat you couldn't get out to use the rest room if the person in front was reclined. The only good...
",Norwegian Air Shuttle ASA
rn611794770,What a great low cost airline,"
Not the first time I’ve flown Norwegian, but always great! Check in is trouble free, unbelievably simply, and no staff needed! Planes are 737 large plenty of leg room even in economy and I’m a six foot male who likes his food! Staff are excellent, compared to other low cost airlines this one is a revelation
",Norwegian Air Shuttle ASA
rn611788284,"No..rwegian put the ""No"" in flying","
Cancelled flight as boarding, no customer assistance on the ground or on phone. Abandoned by Norwegian Air and had to rebook and pay for replacement flight with another airline. Clue is in first two letters of their name NO..rwegian. No flight, No help. No answer on phone. No help on ground.No compensation. No expense reimbursement.
",Norwegian Air Shuttle ASA
rn611784472,Great value and plenty of legroom,"
Flew from Gatwick to LAX and I was pleasantly surprised. It was a direct flight and took a little less than 11 hours. The flight was delayed for about 40 mins because of some issue with another plane at Gatwick and I actually landed a little before the expected arrival time. Check-in was smooth and boarded with no issues. Plenty...
",Norwegian Air Shuttle ASA
rn611781301,Frustrating,"
Unfortunately, whilst they have very good prices, they are very inexperienced. Their flight delays are OFTEN, ground and in-flight services need a lot of training. The planes itself are not bad, its just the overall delays and lack of service makes this an unexceptional airline. Avoid it if you can afford to otherwise be prepared.
",Norwegian Air Shuttle ASA
rn611758405,Great Value! Norwegian Airlines,"
This flight was by far the best non-stop deal between London and Fort Lauderdale! Check-in was quick and easy at Gatwick. The aircraft was new (really new!), the cabin crew was friendly, and the food was decent! The seats were a bit close, but the back of the plane was empty so I had a whole row!! Unfortunately, my flight...
",Norwegian Air Shuttle ASA
rn611746648,WORST experience ever!,"
Norwegian overbooked the flight and were mean about it!
I was able to get on the plane, but my travel buddy (and two other people) couldn't because there were no more available seats, even though all parties purchased a ticket. Long story short, I gave up my seat--as I wasn't about to let my travel buddy be stuck in Norway...
",Norwegian Air Shuttle ASA
rn611745914,Great Budget- No Frills Airline,"
This was our first time flying Norwegian Airlines and they did not disappoint. We paid for the upgrade to Premium Economy and traveled with a service dog. For us it was worth the money for the extra room. There were four of us total and our companions and economy were very comfortable in the bulkhead as well. The seats were...
",Norwegian Air Shuttle ASA
rn611743406,Quick and easy flight,"
We originially planned to go from Copenhagen to Berlin by train. A friend recommend flying. It turned out to be a good value for the time it saved. Although we still had to deal with the security lines and customs, the flight took only one hour. From the time we left our hotel in Copenhagen to the time we arrived...
",Norwegian Air Shuttle ASA
rn611740620,First time flying Norwegian - good experience,"
This was my first time flying Norwegian. Second time flying overseas. My first time was horrible due to uncomfortable seats. Norwegian was comfortable and I was able to sleep. We had 1 meal on each flight and the food was good. My only complaint - if you refuse a drink first time around, when they come back through with drinks,...
",Norwegian Air Shuttle ASA
rn611734848,Great Service,"
What makes this airline is the amazing staff and the affordability. The staff are wonderful especially the flight attendants. They help with everything and are extremely accommodating and friendly. The tickets are also very budget friendly which is great for a family of 3. The in flight entertainment was also super though the flight did experience some issues with the...
",Norwegian Air Shuttle ASA
rn611732598,"Excellent value for money,","
As Norwegian were so much cheaper than our usual carrier on this route (British Airways) we were nervous that corners may have been cut to the detriment of the experience... they weren't. Not only are they cheaper than BA, you get to choose your seat (free of charge) when you book. BA only allow you to do this 24 hours...
",Norwegian Air Shuttle ASA
rn611727497,Very bad,"
639/5000
I am a travel agent and after making the booking for 27 clients the internal management of the flight has changed and my clients have arrived in New York with an old plane, unavailable staff, bad food and bad entertainment (only 3 films that were seen bad)
I had taken a long time to place seats in advance for...
",Norwegian Air Shuttle ASA
rn611705736,Great to fly as a family,"
We left and arrived on time, the flight was very smooth and comfortable. Attendants were friendly and helpful. Our family of 7 enjoyed very reasonable rates for the return flights, I would recommend this airline to other families.
",Norwegian Air Shuttle ASA
rn611704303,Both flights on time,"
A clean plane, friendly cabin crew and flight on time.
You do have to pay for water and any other drinks and food
",Norwegian Air Shuttle ASA
rn611703690,Very ok for what you can expect from a budget airline,"
We're almost never fly in high season so it was a bit bit of a search for an affordable ticket. Norwegian it was. You can fly fairlybudget nonstop with them but have to pay for everything extra... For that price you're getting an assigned seat no check-in luggage, no food and not even water. You can however use the entertainment...
",Norwegian Air Shuttle ASA
rn611697791,Affordable and comfortable,"
I paid to have the step above basic economy in order to have a checked bag and choose my seat. It also included a meal, and the food was surprisingly good as well. The flight, on a Boeing 787, was very comfortable, and I would certainly fly with Norwegian airlines in the future.
",Norwegian Air Shuttle ASA
rn611656083,Great Experience,"
Our experience on Norwegian Air was wonderful. I’m so glad we spent the extra money to fly premium. Skipping the que for check in was just the beginning of the upgraded service. We also had priority access through security and customs. The lounge was very comfortable and provided complimentary snacks & drinks including wine and an wide variety of liquors....
",Norwegian Air Shuttle ASA
rn611617411,Disappointed,"
Why was the air stewards allowing people to sit where they wanted when people have boarding passes and it seemed to be a first come first served
The air stewards where not telling people to move seats if anything they had issues with the people who were trying to get to their allocated seats ???. Seems to be a problem...
",Norwegian Air Shuttle ASA
rn611581584,Flight changes added two days to trip with no compensation,"
Norwegian airlines changed both my outbound and inbound flights from Newark to Rome by an entire day. My flight to Rome now leaves a day earlier than scheduled, and my flight home comes back a day later. When I contacted the airline I was told that the only compensation that they could offer was a refund on my ticket. Booking...
",Norwegian Air Shuttle ASA
rn611503166,Just awful,"
The flight was on time, people on board were professional, but everything else was awful. You can't get anything without paying, and I'm not talking about fancy dinners and liquor. I'm talking about basic stuff, like a blanket or a glass of water to help you swallow your medicine. Nope, you have to pay extra for all of that. I...
",Norwegian Air Shuttle ASA
rn611319539,Escape to Kefalonia,"
Friendly cabin crew, clean cabin, helpful and friendly at gate. No complaints! Price was best we could find too!
",Norwegian Air Shuttle ASA
rn611257293,"Nice plane, Friendly Staff","
Plane left on time, the staff was very friendly. The new Dreamliner has ""mood lighting"" which makes the travel more relaxing. To my surprise the food was tasty and they were willing to accommodate my husband's dietary needs. Both flights to and from were crowded so lines could get long, but the organization and flow were well managed. Each seat...
",Norwegian Air Shuttle ASA
rn611255110,Absolute travesty,"
After booking flights to JFK back in April for 6 Adults and 5 children to go on our unforgettable holiday of a lifetime in the big Apple for August 2018 we were all excited as the time to fly got nearer when we arrived at Gatwick we were told our flight will be delayed by 3 hours we actually took...
",Norwegian Air Shuttle ASA
rn611222478,Average,"
What can I say about this flight, it was the first time flying with Norwegian airlines our flight was delayed for some time , the seats on the plane were very uncomfortable, sitting on an apple box would probably be better and there wasn’t much leg room .
Very turbulent in the later stages before reaching Tenerife.
I don’t think...
",Norwegian Air Shuttle ASA
rn611213868,Flight,"
Excellent flight, best price. On time, meal and drinks included. Comfortable, clean plane. Crew and pilot were very friendly. By far the lowest price round trip. Outstanding value. Will only fly Norwegian to Europe in the future
",Norwegian Air Shuttle ASA
rn611197567,Good Airline - but a Word of Caution about the Airbus A380 Flights,"
My daughters and I flew Norwegian from JFK - Oslo mid-week in June 2018 without any issues and were really pleased with the flight. Clean, efficient, no issues at all.
The return from Europe two months later was different. First, two weeks before departure, Norwegian alerted me that the flight would leave 4 hours later than originally scheduled. Then we...
",Norwegian Air Shuttle ASA
rn611185546,Surprisingly Pleased,"
I decided to try Norwegian premium economy because of the price and the way they described the class of service. I was not disappointed. The seats recline nicely and there is definitely more than enough leg room. The food options were good and the food was much better than I expected. The flight attendants were friendly, efficient, professional and caring....
",Norwegian Air Shuttle ASA
rn611148813,Very complicated check-in. Complicated excess baggage proceedure.,"
No help with automatic check-in (and no alternative). Excess baggage complicated - cash only at a third counter. Service at check-in almost unfriendly !
",Norwegian Air Shuttle ASA
rn610976543,Well Done!,"
I'm a large man with a bad back who hates uncomfortable airplane seats. I usually fly business class, not because I can afford to waste money but because necessary long haul flying is painful. But now I'm retired, I can't afford frequent business class trips but my desire to visit friends and family in California can be insatiable.
Norwegian came...
",Norwegian Air Shuttle ASA
rn610970235,low cost comfort,"
The plane was relatively new and clean. It was nice to be on a low cost airline but still have a little leg room, usually as I have long legs my knees touch the seat in front. Plenty of seat belt so you feel secure. The staff were attentive and friendly. The TV's showed short cartoons during the flight. The...
",Norwegian Air Shuttle ASA
rn610951888,Flights to Denver Colorado USA,"
Very good prices,comfortable all you would expect from an efficient airline.Check in,great no waiting with preboarding online, food was ok and inflight service as expected. Seat pitch just about ok in economy,but no headphones for the entertainment as they are extra,but bring your own and its free, Which was fine as the saving on the flight cost was
",Norwegian Air Shuttle ASA
rn610940739,You don't want this for a long journey,"
I bought a last minute flight in August since I had an emergency back home. Prices were much higher than usual of course, but I got into FLYFAR which is an absolute scam. Whatever you buy with them it's not clear at the time of your purchase it. But this is my review of Norwegian so I don't want to...
",Norwegian Air Shuttle ASA
rn610938279,Nightmare of Lost Baggage,"
I've never received worse service from an airlines than Norwegian. Although the flight was fine (not great food), Norwegian lost my bag IMMEDIATELY--it never made it out of JFK, but they continued to tell me it was on its way for a week afterwards. They lied repeatedly and were incredibly difficult to contact. In fact, Norwegian never actually located the...
",Norwegian Air Shuttle ASA
rn610904530,Pleasantly surprised!,"
We flew from Buenos<U+2007>Aires to London Gatwick with Norwegian. We were quite worried beforehand after reading reviews on here but absolutely no need to worry! One of the best long haul flights we’ve been on!
We had prepaid for food and had 2 meals plus a sandwich midflight. Stewards were all excellent. Comfortable seats and great entertainment.
Everything went really...
",Norwegian Air Shuttle ASA
rn610893645,Good Service for the Price,"
First time user of Norwegian and was apprehensive after reading all a number of negative reviews but my family and I received good service.
Nice new Dreamliners for both our flights.
We’d paid extra for meal, luggage etc though most passengers appeared not to have bothered so there were big queues at loading to grab a good seat.
Food quality...
",Norwegian Air Shuttle ASA
rn610859682,Worst flying experience I’ve ever had,"
I’m not one to leave negative reviews but the level of horrid service on my flight from Rome yesterday has driven me to warn anyone and everyone to NEVER take this airline, regardless of the tempting price. On a 9 hour international flight, I was offered a cup of water once. When we attempted to order food (I’ll happily pay...
",Norwegian Air Shuttle ASA
rn610857964,First timer,"
The plane was somewhat spacious. The flight attendants were very attentive and friendly. I really enjoyed the private TV and movie selections.
",Norwegian Air Shuttle ASA
rn610850521,"Flight Cancelled, Had to Book my Own Replacement, Still Not Reimbursed","
I booked a flight with Norwegian round-trip from Paris to NYC. On the way back, my flight was cancelled leaving from JFK and they told us we would be put on a flight to London about 5 hours later than our originally scheduled flight (to leave at 3 the morning). They told us we would need to book our own...
",Norwegian Air Shuttle ASA
rn610828932,Worst Airline I have ever used!!,"
I have been flying back and forth to Europe at least every other year since 1998. We have used Delta, Virgin Atlantic, American Airlines, Lufthansa, British Airways, Swiss Airlines, Air Canadan, Aeroflot, Croatia Airlines and at home JetBlue, United, US Airways and Southwest.... I may have left a couple out but you get the point... I have never had a...
",Norwegian Air Shuttle ASA
rn610792155,Nothing exciting to report,"
I find it annoying that the windows are darkened during a daytime flight. Is this in the hope that lots of people will fall asleep, making life for cabin crew less tiresome?
",Norwegian Air Shuttle ASA
rn610763770,Expensive for nothing!,"
If I had booked an SAS flight it would have been just as cheap but at least there would have been service and food and hot coffee. Norweigan really has to up their game if they want people to continue flying with them. Braging about new planes doesn't help when you get a one way ticket for 1500 SEK, wifi...
",Norwegian Air Shuttle ASA
rn610763135,Not bad,"
Check in was painless, with just a short queue. Boarding likewise was quick and we'll organised. Service on board was good with Free WiFi onboard. Overall I would fly with them again to any destination.
",Norwegian Air Shuttle ASA
rn610737097,"Please, for your own sake, do not book with Norwegian Airlines","
I booked a flight with Norwegian because I was enticed by the cheaper flights, especially when compared to Air France. However, 2 days before the flight, we received a text saying that they had overbooked the flight and would pay for people to take a different one. Then, the DAY OF the flight, we received a text saying that it...
",Norwegian Air Shuttle ASA
rn610726514,Bumped off to another airline!!,"
Booked flights with Norwegian from London Gatwick to Florida as heard they were a good airline and my husband wanted to fly on the Dreamliner. Just received a text message advising our flight will now be operated by Wamos A330-200. “Due to mandatory checks required by aviation authorities on specific types of Rolls-Royce engines, we have been forced to lease...
",Norwegian Air Shuttle ASA
rn610724371,"Great flight ,service and crew","
Cardiff to Tenerife and home was great with Norwegian airways...seemed more leg room than normal package holiday flights,we wete a little late outbound but then arrived on time and early home..a fab day to start and end a weeks holiday with the family..
",Norwegian Air Shuttle ASA
rn610705619,Bad Experience/Will not fly again with them,"
Norwegian Review
My girlfriend and I flew out of Rome, Italy on flight #7023 to Newark on 8/26/2019. The check in process was quick and seamless. I appreciate this as there was no security line since it appears that it was a line only for Norwegian passengers.
Overall seating on the flight was a 4/10 as I was unable to...
",Norwegian Air Shuttle ASA
rn610704878,Nope...Never Again!,"
I wrote a glowing review in Dec 2017 for Norwegian Air. But that was when I flew on an actual Norwegian Air airplane. The last couple of flights I took on them were on a contracted carrier called Privilege Style. They were OK in the beginning but, my last and most recent flight was a complete disaster both out of...
",Norwegian Air Shuttle ASA
rn610682004,WORST AIRLINE EVER!!! Do NOT fly with Norwegian!!!,"
They cancel flights and do not book alternative ones. They have the WORST customer service. They keep keep you waiting at airports for houuuurs/daysss. They keep you on hold on the phone for 3 hours, lie that they will e-mail you with options, and when you call back after 7 hours, they make you wait an additional 4 hours just...
",Norwegian Air Shuttle ASA
rn610664465,Dr,"
Flight cancelled and airline totally irresponsible, of no help. They say next flight in one week. People at counter are no better and have no contact with airline. A true fly by night airline. To be avoided
",Norwegian Air Shuttle ASA
rn610663996,Horrible experience,"
Worst customer service, agents at the desk (including supervisor) in Oslo and Dublin were pathetic and totally inefficient and unhelpful and couldn't care less if we missed our flights.
",Norwegian Air Shuttle ASA
rn610653089,Great plane,"
We had a brand new Boing and it was a superb plane. We had reasonable leg space and decent entertainment on bord. Cabin staff were not friendly but nowadays it is difficult to find such a type.
",Norwegian Air Shuttle ASA
rn610647340,Modern amenities at a rock bottom price,"
Planes are very recent Boeing Dreamliners, you can select the option you want to pay for (suitcase, food etc...) but if you can limit your carry-on to 10kg, bring your headphone and your sandwich, this is an unbeatable deal. Unlike WOW or Icwlandair flights are direct to Paris from Boston. I have flown with them twice and will do it...
",Norwegian Air Shuttle ASA
rn610643852,Poor customer service when flight canceled,"
I’m not the kind of person to write reviews, but I want to write this with the hope that it will help someone else.
They are unreliable in the instance that your flight gets canceled. In addition, I was booked on a stand-by ticket even though I bought my ticket over 6 months ago.
I booked my flight through Kiwi...
",Norwegian Air Shuttle ASA
rn610639632,Setting the pace,"
10 days from my last flight to Oslo,I am on my way to Murcia, flight check in and moving through security is effortless, taking that good seat 14c prior booked,I have plenty of space.
Twenty minutes late,however on a excellent flight,with we made up time and arrived at least fifteen minutes early, and met on arrival , ensured t was...
",Norwegian Air Shuttle ASA
rn610606111,Flights getting canceled and phone takes forever,"
Title says most about our experience, the flight got canceled and when we called to rebook it took about an hour (on hold), and the worst? They hung up on us randomly, never called back or anything. Support is good (but slow)when it works, but rarely works. I would definitely not recommend this at all unless it is the only...
",Norwegian Air Shuttle ASA
rn610602724,F Norwegian air,"
I'm not one to write reviews but if this helps 1 person I'm glad. The way to paris was alright, everything went fine. No problems, no complaints. The day before we were set to return back to the states we went to check in, our flight was canceled.
They made no effort to contact, no emails,no texts, nothing. We tried...
",Norwegian Air Shuttle ASA
rn610576501,Awful customer service,"
Norwegian is simply the most amateur airline out there, my flight was was cancelled a few hours before departure,there was no help available, I was on the phone waiting for over an hour and didn’t get to speak to anyone, I was left stranded in Boston ! I had no option but to book my return home with another airline...
",Norwegian Air Shuttle ASA
rn610560076,Outbound flight,"
Very good flight with Norwegian. Seat allocation wasn’t great, in the middle of the middle three on the Boeing 787 Dreamliner. Unable to change when checking in which was a bit disappointing.
Seat has a screen in the back of the seat in front which has ample entertainment albeit not the latest films but certainly watchable.
Added bonus of USB...
",Norwegian Air Shuttle ASA
rn610550705,Worst company ever,"
Cancelled flight at the last minute.
Only a SMS without any option.
Nobody on hotline after 2 hours.
Another flight found on its website... 1 week later.
Avoid Norwegian!!!
",Norwegian Air Shuttle ASA
rn610550254,Quite satisfactory,"
The boarding of the plane was reasonably accectable. The plane was quite full, but the cabin staff coped very well. The flight was comfortable no the flight arrived on time. Paid refreshments were available during the flight and several times during the flight cabin staff collected rubbish. I was quite satisfied with my experience.
",Norwegian Air Shuttle ASA
rn610503945,Poor,"
Ordered head phones which didn’t turn up when I asked the steward he said they only had a few pairs and they had run out. 9 hour flight with no entertainment is not fun especially when travelling with kids. Was told to buy some for the return flight as they probably wouldn’t have any then either! You also have to...
",Norwegian Air Shuttle ASA
rn610501709,"Quick and cold and basic, and don't bother to ask for hot water","
The cosiness and comfort of Norwegian airlines from Stockholm to Umeå and in the reverse direction was almost completely different despite being almost the same price, depending on the type of plane and staff, and not merely the number of passengers.
Heading to Umeå from Arlanda's Terminal 4 (domestic terminal) and depending on your propensity to being used to cold...
",Norwegian Air Shuttle ASA
rn610493459,"A terrible, unprofessional airline. Don't fly with them!","
Norwegian air are cheap - but don't be fooled into flying with them. They LOVE to cancel flights at the last moment. They did this to me in May, and again to my nephew in August. Then they try to put you onto a flight one or two days later. If you have work or other commitments or flights to...
",Norwegian Air Shuttle ASA
rn610474773,Diabetic refused water ,"
I was Refused even a free cup of tap water on this flight.
I am a diabetic and my cards would not work. A blond middle aged women continued to refuse me even after I informed her of this.
I was extremely light headed and struggled to walk of the plane, luckily I found a bathroom and got water.
Will...
",Norwegian Air Shuttle ASA
rn610435053,Norwegian flight changed to Wamos,"
We were due to fly from Gatwick to JFK on the 22nd September. From checking travel documents 3 days ago I noticed that the airline had changed from Norwegian to Wamos. Numerous phone calls were made to Norwegian and they confirmed this was the case. Wamos would honor the premium ticket, but no-one could explain what that service would look...
",Norwegian Air Shuttle ASA
rn610333713,Great flight to get from Rhodes Island to Scotland,"
We recently flew from PVD to EDI on a 9:25 p.m. nonstop flight. We had ordered a meal as well which was very good. Our first flight had limited legroom but our returning flight was much more comfortable. The stewards/stewardesses were attentive on both flights. The pilots definitely knew how to make our landings very smooth and comfortable. We will...
",Norwegian Air Shuttle ASA
rn610333351,Think twice before you condemn Norwegian Air,"
I wrote a scathing review of Norwegian a few days ago, following two flight downgrades to 30-year-old 'Wamos Air' planes and a 48 hours delay of my trip to New York following a very late cancelled flight.
Having done some digging, I have learned that these kind of setbacks aren't necessarily Norwegian's faults. Rather they may well be due to...
",Norwegian Air Shuttle ASA
